""	logFC	AveExpr	t	P.Value	adj.P.Val
ENSG00000244694	-1.9410000952344	-1.60023905448494	-5.57957423860129	1.97062818274737e-08	0.000512560390332592
ENSG00000188536	-2.26860817306391	1.38523601641588	-4.43733141474148	5.59728804142743e-06	0.0727927309787637
ENSG00000244734	-2.2741056260607	3.43317775206116	-4.32487420068718	9.20238103580888e-06	0.079784643580463
ENSG00000206172	-2.1372999607621	-2.36187267670743	-3.87115617014811	6.12841335310755e-05	0.398500078285819
ENSG00000181092	2.40548773892506	-0.0139787194788498	3.63773480684506	0.000151687893060739	0.789080419701966
ENSG00000210144	2.12887498841643	-2.40631860884079	3.55182837377962	0.000209237329103959	0.907043821665661
ENSG00000210194	1.81999124063026	-1.29705895217759	3.4302024827063	0.000326315610302184	1
ENSG00000265206	1.80139125468618	-0.572733500315236	3.20386606385977	0.000720895641654421	1
ENSG00000169876	2.86034982370334	-0.879811848807955	2.98696300799757	0.00147742826670196	1
ENSG00000183034	3.09030374981237	-0.948507300211597	2.9727273653743	0.00154644782744427	1
ENSG00000229246	-1.60349816641226	-2.05797690425156	-2.85742389286599	0.00222376994268088	1
ENSG00000210140	1.70333125231522	-3.66534245138409	2.80193769032749	0.00263756655256242	1
ENSG00000186188	2.37328414830905	-0.313069407100476	2.743337314461	0.00314924105349989	1
ENSG00000156284	2.83430803851595	-1.21656911892871	2.73733198232287	0.00320645068955173	1
ENSG00000187908	2.89709215371404	1.27397509336219	2.72081397261674	0.00336866153319357	1
ENSG00000250337	-1.5940738531322	-3.35116532932207	-2.70449218711405	0.00353614581213108	1
ENSG00000198488	2.68548912385111	-0.972902705171447	2.66835237493712	0.00393400961334174	1
ENSG00000090402	2.7587956484521	-0.681471485073544	2.66785075468238	0.00393980945257707	1
ENSG00000124102	2.47915171219934	-0.128201329029074	2.66125056241832	0.00401676032689734	1
ENSG00000223609	-1.94526829294688	-3.47152409967231	-2.62878169347227	0.0044153643577571	1
ENSG00000198804	1.43252352957035	13.9500929273958	2.56431872048169	0.00531326050819288	1
ENSG00000170439	2.13196522802276	0.20935015560116	2.54075634668492	0.00568006499031713	1
