SVM_accuracy
Adipose Tissue	0.35
Blood	0.2314814814814815
Blood Vessel	0.4347826086956522
Brain	0.4029850746268657
Breast	0.22033898305084743
Colon	0.38235294117647056
Esophagus	0.4341463414634147
Heart	0.4132231404958677
Lung	0.2093023255813954
Muscle	0.3157894736842105
Nerve	0.30952380952380953
Pancreas	0.27450980392156865
Skin	0.3526970954356846
Stomach	0.1923076923076923
Testis	0.3207547169811321
Thyroid	0.3222222222222222
